Week_end,Indicator,High_industry,Value
2022-05-08,Weekly earnings - lower quartile - 6 days,Z No Match,550
2022-05-15,Number of paid jobs - 6 days,Total,874810
2022-05-15,Number of paid jobs - 6 days,A Primary,35860
2022-05-15,Number of paid jobs - 6 days,B Goods Producing,278100
2022-05-15,Number of paid jobs - 6 days,C Services,519530
2022-05-15,Number of paid jobs - 6 days,Z No Match,41320
2022-05-15,Weekly earnings - median - 6 days,Total,999.78
2022-05-15,Weekly earnings - median - 6 days,A Primary,942.79
2022-05-15,Weekly earnings - median - 6 days,B Goods Producing,1202.78
2022-05-15,Weekly earnings - median - 6 days,C Services,910
2022-05-15,Weekly earnings - median - 6 days,Z No Match,722.26
2022-05-15,Weekly earnings - upper quartile - 6 days,Total,1346.15
2022-05-15,Weekly earnings - upper quartile - 6 days,A Primary,1259.1
2022-05-15,Weekly earnings - upper quartile - 6 days,B Goods Producing,1558.74
2022-05-15,Weekly earnings - upper quartile - 6 days,C Services,1224.02
2022-05-15,Weekly earnings - upper quartile - 6 days,Z No Match,999.77
2022-05-15,Weekly earnings - lower quartile - 6 days,Total,640
2022-05-15,Weekly earnings - lower quartile - 6 days,A Primary,624.29
2022-05-15,Weekly earnings - lower quartile - 6 days,B Goods Producing,934.5
2022-05-15,Weekly earnings - lower quartile - 6 days,C Services,487.6
2022-05-15,Weekly earnings - lower quartile - 6 days,Z No Match,566.86
2022-05-22,Number of paid jobs - 6 days,Total,874480
2022-05-22,Number of paid jobs - 6 days,A Primary,34710
2022-05-22,Number of paid jobs - 6 days,B Goods Producing,279040
2022-05-22,Number of paid jobs - 6 days,C Services,518720
2022-05-22,Number of paid jobs - 6 days,Z No Match,42010
2022-05-22,Weekly earnings - median - 6 days,Total,991.47
2022-05-22,Weekly earnings - median - 6 days,A Primary,940.86
2022-05-22,Weekly earnings - median - 6 days,B Goods Producing,1199.2
2022-05-22,Weekly earnings - median - 6 days,C Services,903.85
2022-05-22,Weekly earnings - median - 6 days,Z No Match,724.15
2022-05-22,Weekly earnings - upper quartile - 6 days,Total,1338.92
2022-05-22,Weekly earnings - upper quartile - 6 days,A Primary,1250
2022-05-22,Weekly earnings - upper quartile - 6 days,B Goods Producing,1555.72
2022-05-22,Weekly earnings - upper quartile - 6 days,C Services,1216.5
2022-05-22,Weekly earnings - upper quartile - 6 days,Z No Match,1000.18
2022-05-22,Weekly earnings - lower quartile - 6 days,Total,636
2022-05-22,Weekly earnings - lower quartile - 6 days,A Primary,621.69
2022-05-22,Weekly earnings - lower quartile - 6 days,B Goods Producing,925
2022-05-22,Weekly earnings - lower quartile - 6 days,C Services,483
2022-05-22,Weekly earnings - lower quartile - 6 days,Z No Match,567.38
2022-05-29,Number of paid jobs - 6 days,Total,866720
2022-05-29,Number of paid jobs - 6 days,A Primary,35070
2022-05-29,Number of paid jobs - 6 days,B Goods Producing,276880
2022-05-29,Number of paid jobs - 6 days,C Services,512390
2022-05-29,Number of paid jobs - 6 days,Z No Match,42380
2022-05-29,Weekly earnings - median - 6 days,Total,1000
2022-05-29,Weekly earnings - median - 6 days,A Primary,994.5
2022-05-29,Weekly earnings - median - 6 days,B Goods Producing,1206.25
2022-05-29,Weekly earnings - median - 6 days,C Services,912.25
2022-05-29,Weekly earnings - median - 6 days,Z No Match,728
2022-05-29,Weekly earnings - upper quartile - 6 days,Total,1350
2022-05-29,Weekly earnings - upper quartile - 6 days,A Primary,1308.51
2022-05-29,Weekly earnings - upper quartile - 6 days,B Goods Producing,1571
2022-05-29,Weekly earnings - upper quartile - 6 days,C Services,1237.98
2022-05-29,Weekly earnings - upper quartile - 6 days,Z No Match,1004.47
2022-05-29,Weekly earnings - lower quartile - 6 days,Total,640
2022-05-29,Weekly earnings - lower quartile - 6 days,A Primary,660
2022-05-29,Weekly earnings - lower quartile - 6 days,B Goods Producing,931.5
2022-05-29,Weekly earnings - lower quartile - 6 days,C Services,486
2022-05-29,Weekly earnings - lower quartile - 6 days,Z No Match,575
2022-06-05,Number of paid jobs - 6 days,Total,873420
2022-06-05,Number of paid jobs - 6 days,A Primary,34590
2022-06-05,Number of paid jobs - 6 days,B Goods Producing,278470
2022-06-05,Number of paid jobs - 6 days,C Services,517890
2022-06-05,Number of paid jobs - 6 days,Z No Match,42470
2022-06-05,Weekly earnings - median - 6 days,Total,990
2022-06-05,Weekly earnings - median - 6 days,A Primary,934.42
2022-06-05,Weekly earnings - median - 6 days,B Goods Producing,1187.08
2022-06-05,Weekly earnings - median - 6 days,C Services,906
2022-06-05,Weekly earnings - median - 6 days,Z No Match,719.75
2022-06-05,Weekly earnings - upper quartile - 6 days,Total,1334.97
2022-06-05,Weekly earnings - upper quartile - 6 days,A Primary,1253.75
2022-06-05,Weekly earnings - upper quartile - 6 days,B Goods Producing,1538.46
2022-06-05,Weekly earnings - upper quartile - 6 days,C Services,1223.81
2022-06-05,Weekly earnings - upper quartile - 6 days,Z No Match,1000
2022-06-05,Weekly earnings - lower quartile - 6 days,Total,631.25
2022-06-05,Weekly earnings - lower quartile - 6 days,A Primary,613.15
2022-06-05,Weekly earnings - lower quartile - 6 days,B Goods Producing,920
2022-06-05,Weekly earnings - lower quartile - 6 days,C Services,478.5
2022-06-05,Weekly earnings - lower quartile - 6 days,Z No Match,548.57
2022-06-12,Number of paid jobs - 6 days,Total,872450
2022-06-12,Number of paid jobs - 6 days,A Primary,34040
2022-06-12,Number of paid jobs - 6 days,B Goods Producing,279270
2022-06-12,Number of paid jobs - 6 days,C Services,516350
2022-06-12,Number of paid jobs - 6 days,Z No Match,42790
2022-06-12,Weekly earnings - median - 6 days,Total,1004.63
2022-06-12,Weekly earnings - median - 6 days,A Primary,965.76
2022-06-12,Weekly earnings - median - 6 days,B Goods Producing,1200
2022-06-12,Weekly earnings - median - 6 days,C Services,923.08
2022-06-12,Weekly earnings - median - 6 days,Z No Match,727.31
2022-06-12,Weekly earnings - upper quartile - 6 days,Total,1350
2022-06-12,Weekly earnings - upper quartile - 6 days,A Primary,1270.82
2022-06-12,Weekly earnings - upper quartile - 6 days,B Goods Producing,1553.08
2022-06-12,Weekly earnings - upper quartile - 6 days,C Services,1250
2022-06-12,Weekly earnings - upper quartile - 6 days,Z No Match,1004.77
2022-06-12,Weekly earnings - lower quartile - 6 days,Total,640
2022-06-12,Weekly earnings - lower quartile - 6 days,A Primary,637.5
2022-06-12,Weekly earnings - lower quartile - 6 days,B Goods Producing,929.5
2022-06-12,Weekly earnings - lower quartile - 6 days,C Services,500
2022-06-12,Weekly earnings - lower quartile - 6 days,Z No Match,565.78
2022-06-19,Number of paid jobs - 6 days,Total,832320
2022-06-19,Number of paid jobs - 6 days,A Primary,31780
2022-06-19,Number of paid jobs - 6 days,B Goods Producing,268380
2022-06-19,Number of paid jobs - 6 days,C Services,489710
2022-06-19,Number of paid jobs - 6 days,Z No Match,42440
2022-06-19,Weekly earnings - median - 6 days,Total,993.6
2022-06-19,Weekly earnings - median - 6 days,A Primary,967.5
2022-06-19,Weekly earnings - median - 6 days,B Goods Producing,1200
2022-06-19,Weekly earnings - median - 6 days,C Services,902.15
2022-06-19,Weekly earnings - median - 6 days,Z No Match,724.01
2022-06-19,Weekly earnings - upper quartile - 6 days,Total,1346.15
2022-06-19,Weekly earnings - upper quartile - 6 days,A Primary,1264.03
2022-06-19,Weekly earnings - upper quartile - 6 days,B Goods Producing,1566.5
2022-06-19,Weekly earnings - upper quartile - 6 days,C Services,1225.08
2022-06-19,Weekly earnings - upper quartile - 6 days,Z No Match,1000.86
2022-06-19,Weekly earnings - lower quartile - 6 days,Total,623.51
2022-06-19,Weekly earnings - lower quartile - 6 days,A Primary,625.4
2022-06-19,Weekly earnings - lower quartile - 6 days,B Goods Producing,918.53
2022-06-19,Weekly earnings - lower quartile - 6 days,C Services,476.97
2022-06-19,Weekly earnings - lower quartile - 6 days,Z No Match,562.59
2022-06-26,Number of paid jobs - 6 days,Total,868170
2022-06-26,Number of paid jobs - 6 days,A Primary,33640
2022-06-26,Number of paid jobs - 6 days,B Goods Producing,277570
2022-06-26,Number of paid jobs - 6 days,C Services,514300
2022-06-26,Number of paid jobs - 6 days,Z No Match,42660
2022-06-26,Weekly earnings - median - 6 days,Total,1010.82
2022-06-26,Weekly earnings - median - 6 days,A Primary,997.76
2022-06-26,Weekly earnings - median - 6 days,B Goods Producing,1200
2022-06-26,Weekly earnings - median - 6 days,C Services,930
2022-06-26,Weekly earnings - median - 6 days,Z No Match,732.06
2022-06-26,Weekly earnings - upper quartile - 6 days,Total,1346.16
2022-06-26,Weekly earnings - upper quartile - 6 days,A Primary,1298.64
2022-06-26,Weekly earnings - upper quartile - 6 days,B Goods Producing,1538.46
2022-06-26,Weekly earnings - upper quartile - 6 days,C Services,1250
2022-06-26,Weekly earnings - upper quartile - 6 days,Z No Match,1010.8
2022-06-26,Weekly earnings - lower quartile - 6 days,Total,645.95
2022-06-26,Weekly earnings - lower quartile - 6 days,A Primary,668.21
2022-06-26,Weekly earnings - lower quartile - 6 days,B Goods Producing,935.08
2022-06-26,Weekly earnings - lower quartile - 6 days,C Services,511.2
2022-06-26,Weekly earnings - lower quartile - 6 days,Z No Match,577.46
2022-07-03,Number of paid jobs - 6 days,Total,860180
2022-07-03,Number of paid jobs - 6 days,A Primary,34090
2022-07-03,Number of paid jobs - 6 days,B Goods Producing,273850
2022-07-03,Number of paid jobs - 6 days,C Services,514980
2022-07-03,Number of paid jobs - 6 days,Z No Match,37270
2022-07-03,Weekly earnings - median - 6 days,Total,1000
2022-07-03,Weekly earnings - median - 6 days,A Primary,1000
2022-07-03,Weekly earnings - median - 6 days,B Goods Producing,1200.6
2022-07-03,Weekly earnings - median - 6 days,C Services,915.84
2022-07-03,Weekly earnings - median - 6 days,Z No Match,657.46
2022-07-03,Weekly earnings - upper quartile - 6 days,Total,1350
2022-07-03,Weekly earnings - upper quartile - 6 days,A Primary,1302.7
2022-07-03,Weekly earnings - upper quartile - 6 days,B Goods Producing,1564.47
2022-07-03,Weekly earnings - upper quartile - 6 days,C Services,1245
2022-07-03,Weekly earnings - upper quartile - 6 days,Z No Match,946.44
2022-07-03,Weekly earnings - lower quartile - 6 days,Total,634.25
2022-07-03,Weekly earnings - lower quartile - 6 days,A Primary,668.16
2022-07-03,Weekly earnings - lower quartile - 6 days,B Goods Producing,929.33
2022-07-03,Weekly earnings - lower quartile - 6 days,C Services,497.32
2022-07-03,Weekly earnings - lower quartile - 6 days,Z No Match,372
2022-07-10,Number of paid jobs - 6 days,Total,859750
2022-07-10,Number of paid jobs - 6 days,A Primary,32120
2022-07-10,Number of paid jobs - 6 days,B Goods Producing,273790
2022-07-10,Number of paid jobs - 6 days,C Services,512660
2022-07-10,Number of paid jobs - 6 days,Z No Match,41180
2022-07-10,Weekly earnings - median - 6 days,Total,997.93
2022-07-10,Weekly earnings - median - 6 days,A Primary,968
2022-07-10,Weekly earnings - median - 6 days,B Goods Producing,1200
2022-07-10,Weekly earnings - median - 6 days,C Services,911.6
2022-07-10,Weekly earnings - median - 6 days,Z No Match,678.4
2022-07-10,Weekly earnings - upper quartile - 6 days,Total,1346.15
2022-07-10,Weekly earnings - upper quartile - 6 days,A Primary,1275.89
2022-07-10,Weekly earnings - upper quartile - 6 days,B Goods Producing,1555.94
2022-07-10,Weekly earnings - upper quartile - 6 days,C Services,1236.6
2022-07-10,Weekly earnings - upper quartile - 6 days,Z No Match,938.31
2022-07-10,Weekly earnings - lower quartile - 6 days,Total,624
2022-07-10,Weekly earnings - lower quartile - 6 days,A Primary,640
2022-07-10,Weekly earnings - lower quartile - 6 days,B Goods Producing,923.6
2022-07-10,Weekly earnings - lower quartile - 6 days,C Services,495
2022-07-10,Weekly earnings - lower quartile - 6 days,Z No Match,339.2
2022-07-17,Number of paid jobs - 6 days,Total,858540
2022-07-17,Number of paid jobs - 6 days,A Primary,32900
2022-07-17,Number of paid jobs - 6 days,B Goods Producing,273650
2022-07-17,Number of paid jobs - 6 days,C Services,508790
2022-07-17,Number of paid jobs - 6 days,Z No Match,43210
2022-07-17,Weekly earnings - median - 6 days,Total,998.75
2022-07-17,Weekly earnings - median - 6 days,A Primary,950
2022-07-17,Weekly earnings - median - 6 days,B Goods Producing,1191.38
2022-07-17,Weekly earnings - median - 6 days,C Services,913.46
2022-07-17,Weekly earnings - median - 6 days,Z No Match,733.54
2022-07-17,Weekly earnings - upper quartile - 6 days,Total,1345.78
2022-07-17,Weekly earnings - upper quartile - 6 days,A Primary,1260.12
2022-07-17,Weekly earnings - upper quartile - 6 days,B Goods Producing,1547.36
2022-07-17,Weekly earnings - upper quartile - 6 days,C Services,1235.93
2022-07-17,Weekly earnings - upper quartile - 6 days,Z No Match,1012.1
2022-07-17,Weekly earnings - lower quartile - 6 days,Total,643.2
2022-07-17,Weekly earnings - lower quartile - 6 days,A Primary,621.93
2022-07-17,Weekly earnings - lower quartile - 6 days,B Goods Producing,920
2022-07-17,Weekly earnings - lower quartile - 6 days,C Services,513.25
2022-07-17,Weekly earnings - lower quartile - 6 days,Z No Match,581.49
2022-07-24,Number of paid jobs - 6 days,Total,853650
2022-07-24,Number of paid jobs - 6 days,A Primary,32930
2022-07-24,Number of paid jobs - 6 days,B Goods Producing,271940
2022-07-24,Number of paid jobs - 6 days,C Services,504530
2022-07-24,Number of paid jobs - 6 days,Z No Match,44250
2022-07-24,Weekly earnings - median - 6 days,Total,1000
2022-07-24,Weekly earnings - median - 6 days,A Primary,999.84
2022-07-24,Weekly earnings - median - 6 days,B Goods Producing,1200
2022-07-24,Weekly earnings - median - 6 days,C Services,916.52
2022-07-24,Weekly earnings - median - 6 days,Z No Match,745.45
2022-07-24,Weekly earnings - upper quartile - 6 days,Total,1346.15
2022-07-24,Weekly earnings - upper quartile - 6 days,A Primary,1306.99
2022-07-24,Weekly earnings - upper quartile - 6 days,B Goods Producing,1569.26
2022-07-24,Weekly earnings - upper quartile - 6 days,C Services,1237.5
2022-07-24,Weekly earnings - upper quartile - 6 days,Z No Match,1027.05
2022-07-24,Weekly earnings - lower quartile - 6 days,Total,645.64
2022-07-24,Weekly earnings - lower quartile - 6 days,A Primary,652.71
2022-07-24,Weekly earnings - lower quartile - 6 days,B Goods Producing,923.08
2022-07-24,Weekly earnings - lower quartile - 6 days,C Services,506.4
2022-07-24,Weekly earnings - lower quartile - 6 days,Z No Match,584.06
2022-07-31,Number of paid jobs - 6 days,Total,859420
2022-07-31,Number of paid jobs - 6 days,A Primary,33450
2022-07-31,Number of paid jobs - 6 days,B Goods Producing,274820
2022-07-31,Number of paid jobs - 6 days,C Services,511020
2022-07-31,Number of paid jobs - 6 days,Z No Match,40120
2022-07-31,Weekly earnings - median - 6 days,Total,1000
2022-07-31,Weekly earnings - median - 6 days,A Primary,954.3
2022-07-31,Weekly earnings - median - 6 days,B Goods Producing,1199.13
2022-07-31,Weekly earnings - median - 6 days,C Services,910
2022-07-31,Weekly earnings - median - 6 days,Z No Match,684.13
2022-07-31,Weekly earnings - upper quartile - 6 days,Total,1346.15
2022-07-31,Weekly earnings - upper quartile - 6 days,A Primary,1260
2022-07-31,Weekly earnings - upper quartile - 6 days,B Goods Producing,1554.4
2022-07-31,Weekly earnings - upper quartile - 6 days,C Services,1240.2
2022-07-31,Weekly earnings - upper quartile - 6 days,Z No Match,995.74
2022-07-31,Weekly earnings - lower quartile - 6 days,Total,613.53
2022-07-31,Weekly earnings - lower quartile - 6 days,A Primary,605
2022-07-31,Weekly earnings - lower quartile - 6 days,B Goods Producing,920
2022-07-31,Weekly earnings - lower quartile - 6 days,C Services,466.88
2022-07-31,Weekly earnings - lower quartile - 6 days,Z No Match,407.04
2022-08-07,Number of paid jobs - 6 days,Total,865730
2022-08-07,Number of paid jobs - 6 days,A Primary,33080
2022-08-07,Number of paid jobs - 6 days,B Goods Producing,274830
2022-08-07,Number of paid jobs - 6 days,C Services,513090
2022-08-07,Number of paid jobs - 6 days,Z No Match,44730
2022-08-07,Weekly earnings - median - 6 days,Total,1003.4
2022-08-07,Weekly earnings - median - 6 days,A Primary,1040
2022-08-07,Weekly earnings - median - 6 days,B Goods Producing,1213.71
2022-08-07,Weekly earnings - median - 6 days,C Services,912.5
2022-08-07,Weekly earnings - median - 6 days,Z No Match,725.35
2022-08-07,Weekly earnings - upper quartile - 6 days,Total,1357
2022-08-07,Weekly earnings - upper quartile - 6 days,A Primary,1360
2022-08-07,Weekly earnings - upper quartile - 6 days,B Goods Producing,1579.24
2022-08-07,Weekly earnings - upper quartile - 6 days,C Services,1242.27
2022-08-07,Weekly earnings - upper quartile - 6 days,Z No Match,1010.96
2022-08-07,Weekly earnings - lower quartile - 6 days,Total,629.55
2022-08-07,Weekly earnings - lower quartile - 6 days,A Primary,690
2022-08-07,Weekly earnings - lower quartile - 6 days,B Goods Producing,938.76
2022-08-07,Weekly earnings - lower quartile - 6 days,C Services,471.7
