Table_Number,Table_name,Table_sub_name,Breakdown,Section,Units,Value,Time_Period
Ripanga 27,"Ngā panonitanga ki ngā āhuatanga ehara i te utu kaimahi, i roto i ngā tau ahumoni e rua ka hipa ake nei",Mā te momo umanga,Te kōwhiringa a te kaimahi i te wāhi mahi,Ngā umanga katoa o Aotearoa - I noho taurite tonu,Ōrau,63,2022
Ripanga 27,"Ngā panonitanga ki ngā āhuatanga ehara i te utu kaimahi, i roto i ngā tau ahumoni e rua ka hipa ake nei",Mā te momo umanga,Te kōwhiringa a te kaimahi i ngā hāora mahi,Ngā umanga katoa o Aotearoa - I noho taurite tonu,Ōrau,64,2022
Ripanga 27,"Ngā panonitanga ki ngā āhuatanga ehara i te utu kaimahi, i roto i ngā tau ahumoni e rua ka hipa ake nei",Mā te momo umanga,Ngā whāinga wāhi ki te whakangungu,Ngā umanga katoa o Aotearoa - I noho taurite tonu,Ōrau,67,2022
Ripanga 27,"Ngā panonitanga ki ngā āhuatanga ehara i te utu kaimahi, i roto i ngā tau ahumoni e rua ka hipa ake nei",Mā te momo umanga,Ngā āheinga hararei māuiuitanga,Ngā umanga katoa o Aotearoa - I noho taurite tonu,Ōrau,37,2022
Ripanga 27,"Ngā panonitanga ki ngā āhuatanga ehara i te utu kaimahi, i roto i ngā tau ahumoni e rua ka hipa ake nei",Mā te momo umanga,"Ngā āheinga hararei ā-tau, kōwhiri noa rānei",Ngā umanga katoa o Aotearoa - I noho taurite tonu,Ōrau,70,2022
Ripanga 27,"Ngā panonitanga ki ngā āhuatanga ehara i te utu kaimahi, i roto i ngā tau ahumoni e rua ka hipa ake nei",Mā te momo umanga,Ngā painga i āwhinatia e te kaituku mahi,Ngā umanga katoa o Aotearoa - I noho taurite tonu,Ōrau,68,2022
Ripanga 27,"Ngā panonitanga ki ngā āhuatanga ehara i te utu kaimahi, i roto i ngā tau ahumoni e rua ka hipa ake nei",Mā te momo umanga,Ngā painga i horaina e te kaituku mahi,Ngā umanga katoa o Aotearoa - I noho taurite tonu,Ōrau,66,2022
Ripanga 27,"Ngā panonitanga ki ngā āhuatanga ehara i te utu kaimahi, i roto i ngā tau ahumoni e rua ka hipa ake nei",Mā te momo umanga,Te kōwhiringa a te kaimahi i te wāhi mahi,Ngā umanga katoa o Aotearoa - Whakapiki,Ōrau,23,2022
Ripanga 27,"Ngā panonitanga ki ngā āhuatanga ehara i te utu kaimahi, i roto i ngā tau ahumoni e rua ka hipa ake nei",Mā te momo umanga,Te kōwhiringa a te kaimahi i ngā hāora mahi,Ngā umanga katoa o Aotearoa - Whakapiki,Ōrau,26,2022
Ripanga 27,"Ngā panonitanga ki ngā āhuatanga ehara i te utu kaimahi, i roto i ngā tau ahumoni e rua ka hipa ake nei",Mā te momo umanga,Ngā whāinga wāhi ki te whakangungu,Ngā umanga katoa o Aotearoa - Whakapiki,Ōrau,21,2022
Ripanga 27,"Ngā panonitanga ki ngā āhuatanga ehara i te utu kaimahi, i roto i ngā tau ahumoni e rua ka hipa ake nei",Mā te momo umanga,Ngā āheinga hararei māuiuitanga,Ngā umanga katoa o Aotearoa - Whakapiki,Ōrau,56,2022
Ripanga 27,"Ngā panonitanga ki ngā āhuatanga ehara i te utu kaimahi, i roto i ngā tau ahumoni e rua ka hipa ake nei",Mā te momo umanga,"Ngā āheinga hararei ā-tau, kōwhiri noa rānei",Ngā umanga katoa o Aotearoa - Whakapiki,Ōrau,22,2022
Ripanga 27,"Ngā panonitanga ki ngā āhuatanga ehara i te utu kaimahi, i roto i ngā tau ahumoni e rua ka hipa ake nei",Mā te momo umanga,Ngā painga i āwhinatia e te kaituku mahi,Ngā umanga katoa o Aotearoa - Whakapiki,Ōrau,9,2022
Ripanga 27,"Ngā panonitanga ki ngā āhuatanga ehara i te utu kaimahi, i roto i ngā tau ahumoni e rua ka hipa ake nei",Mā te momo umanga,Ngā painga i horaina e te kaituku mahi,Ngā umanga katoa o Aotearoa - Whakapiki,Ōrau,9,2022
Ripanga 27,"Ngā panonitanga ki ngā āhuatanga ehara i te utu kaimahi, i roto i ngā tau ahumoni e rua ka hipa ake nei",Mā te momo umanga,Te kōwhiringa a te kaimahi i te wāhi mahi,Ngā umanga katoa o Aotearoa - Aua,Ōrau,14,2022
Ripanga 27,"Ngā panonitanga ki ngā āhuatanga ehara i te utu kaimahi, i roto i ngā tau ahumoni e rua ka hipa ake nei",Mā te momo umanga,Te kōwhiringa a te kaimahi i ngā hāora mahi,Ngā umanga katoa o Aotearoa - Aua,Ōrau,8,2022
Ripanga 27,"Ngā panonitanga ki ngā āhuatanga ehara i te utu kaimahi, i roto i ngā tau ahumoni e rua ka hipa ake nei",Mā te momo umanga,Ngā whāinga wāhi ki te whakangungu,Ngā umanga katoa o Aotearoa - Aua,Ōrau,9,2022
Ripanga 27,"Ngā panonitanga ki ngā āhuatanga ehara i te utu kaimahi, i roto i ngā tau ahumoni e rua ka hipa ake nei",Mā te momo umanga,Ngā āheinga hararei māuiuitanga,Ngā umanga katoa o Aotearoa - Aua,Ōrau,6,2022
Ripanga 27,"Ngā panonitanga ki ngā āhuatanga ehara i te utu kaimahi, i roto i ngā tau ahumoni e rua ka hipa ake nei",Mā te momo umanga,"Ngā āheinga hararei ā-tau, kōwhiri noa rānei",Ngā umanga katoa o Aotearoa - Aua,Ōrau,7,2022
Ripanga 27,"Ngā panonitanga ki ngā āhuatanga ehara i te utu kaimahi, i roto i ngā tau ahumoni e rua ka hipa ake nei",Mā te momo umanga,Ngā painga i āwhinatia e te kaituku mahi,Ngā umanga katoa o Aotearoa - Aua,Ōrau,21,2022
Ripanga 27,"Ngā panonitanga ki ngā āhuatanga ehara i te utu kaimahi, i roto i ngā tau ahumoni e rua ka hipa ake nei",Mā te momo umanga,Ngā painga i horaina e te kaituku mahi,Ngā umanga katoa o Aotearoa - Aua,Ōrau,23,2022
Ripanga 28,Ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā uepū Māori,Ngā umanga i tono tūtanga,Ōrau,7,2018
Ripanga 28,Ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā uepū Māori,Ngā umanga i tono tūtanga,Ōrau,4,2022
Ripanga 28,Ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā uepū Māori,Ngā umanga i tono nama,Ōrau,19,2018
Ripanga 28,Ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā uepū Māori,Ngā umanga i tono nama,Ōrau,20,2022
Ripanga 28,Ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā uepū Māori,Te momo rawa i tukua hei huarawa taurangi - pakihi,Ōrau,35,2018
Ripanga 28,Ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā uepū Māori,Te momo rawa i tukua hei huarawa taurangi - pakihi,Ōrau,35,2022
Ripanga 28,Ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā uepū Māori,Te momo rawa i tukua hei huarawa taurangi - whaiaro,Ōrau,2,2018
Ripanga 28,Ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā uepū Māori,Te momo rawa i tukua hei huarawa taurangi - whaiaro,Ōrau,1,2022
Ripanga 28,Ngā tono pūtea a ngā umanga,Mā te momo umanga,Ērā atu hinonga Māori,Ngā umanga i tono tūtanga,Ōrau,17,2018
Ripanga 28,Ngā tono pūtea a ngā umanga,Mā te momo umanga,Ērā atu hinonga Māori,Ngā umanga i tono tūtanga,Ōrau,13,2022
Ripanga 28,Ngā tono pūtea a ngā umanga,Mā te momo umanga,Ērā atu hinonga Māori,Ngā umanga i tono nama,Ōrau,37,2018
Ripanga 28,Ngā tono pūtea a ngā umanga,Mā te momo umanga,Ērā atu hinonga Māori,Ngā umanga i tono nama,Ōrau,34,2022
Ripanga 28,Ngā tono pūtea a ngā umanga,Mā te momo umanga,Ērā atu hinonga Māori,Te momo rawa i tukua hei huarawa taurangi - pakihi,Ōrau,49,2018
Ripanga 28,Ngā tono pūtea a ngā umanga,Mā te momo umanga,Ērā atu hinonga Māori,Te momo rawa i tukua hei huarawa taurangi - pakihi,Ōrau,47,2022
Ripanga 28,Ngā tono pūtea a ngā umanga,Mā te momo umanga,Ērā atu hinonga Māori,Te momo rawa i tukua hei huarawa taurangi - whaiaro,Ōrau,32,2018
Ripanga 28,Ngā tono pūtea a ngā umanga,Mā te momo umanga,Ērā atu hinonga Māori,Te momo rawa i tukua hei huarawa taurangi - whaiaro,Ōrau,28,2022
Ripanga 28,Ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā umanga katoa o Aotearoa,Ngā umanga i tono tūtanga,Ōrau,9,2018
Ripanga 28,Ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā umanga katoa o Aotearoa,Ngā umanga i tono tūtanga,Ōrau,11,2022
Ripanga 28,Ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā umanga katoa o Aotearoa,Ngā umanga i tono nama,Ōrau,24,2018
Ripanga 28,Ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā umanga katoa o Aotearoa,Ngā umanga i tono nama,Ōrau,24,2022
Ripanga 28,Ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā umanga katoa o Aotearoa,Te momo rawa i tukua hei huarawa taurangi - pakihi,Ōrau,32,2018
Ripanga 28,Ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā umanga katoa o Aotearoa,Te momo rawa i tukua hei huarawa taurangi - pakihi,Ōrau,28,2022
Ripanga 28,Ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā umanga katoa o Aotearoa,Te momo rawa i tukua hei huarawa taurangi - whaiaro,Ōrau,25,2018
Ripanga 28,Ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā umanga katoa o Aotearoa,Te momo rawa i tukua hei huarawa taurangi - whaiaro,Ōrau,22,2022
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā uepū Māori,Te tū o ngā tono pūtea tūtanga a ngā umanga - E arotakea ana,Ōrau,S,2018
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā uepū Māori,Te tū o ngā tono pūtea tūtanga a ngā umanga - E arotakea ana,Ōrau,S,2022
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā uepū Māori,Te tū o ngā tono pūtea tūtanga a ngā umanga - Kua whiwhi katoa,Ōrau,S,2018
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā uepū Māori,Te tū o ngā tono pūtea tūtanga a ngā umanga - Kua whiwhi katoa,Ōrau,S,2022
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā uepū Māori,Te tū o ngā tono pūtea tūtanga a ngā umanga - Kua whiwhi i tētahi wāhi,Ōrau,S,2018
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā uepū Māori,Te tū o ngā tono pūtea tūtanga a ngā umanga - Kua whiwhi i tētahi wāhi,Ōrau,S,2022
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā uepū Māori,Te tū o ngā tono pūtea tūtanga a ngā umanga - Kore rawa i whiwhi,Ōrau,S,2018
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā uepū Māori,Te tū o ngā tono pūtea tūtanga a ngā umanga - Kore rawa i whiwhi,Ōrau,S,2022
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā uepū Māori,Te tū o ngā tono pūtea nama a ngā umanga - E arotakea ana,Ōrau,S,2018
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā uepū Māori,Te tū o ngā tono pūtea nama a ngā umanga - E arotakea ana,Ōrau,S,2022
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā uepū Māori,Te tū o ngā tono pūtea nama a ngā umanga - Kua whiwhi katoa,Ōrau,S,2018
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā uepū Māori,Te tū o ngā tono pūtea nama a ngā umanga - Kua whiwhi katoa,Ōrau,S,2022
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā uepū Māori,Te tū o ngā tono pūtea nama a ngā umanga - Kua whiwhi i tētahi wāhi,Ōrau,S,2018
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā uepū Māori,Te tū o ngā tono pūtea nama a ngā umanga - Kua whiwhi i tētahi wāhi,Ōrau,S,2022
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā uepū Māori,Te tū o ngā tono pūtea nama a ngā umanga - Kore rawa i whiwhi,Ōrau,S,2018
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā uepū Māori,Te tū o ngā tono pūtea nama a ngā umanga - Kore rawa i whiwhi,Ōrau,S,2022
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ērā atu hinonga Māori,Te tū o ngā tono pūtea tūtanga a ngā umanga - E arotakea ana,Ōrau,7,2018
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ērā atu hinonga Māori,Te tū o ngā tono pūtea tūtanga a ngā umanga - E arotakea ana,Ōrau,15,2022
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ērā atu hinonga Māori,Te tū o ngā tono pūtea tūtanga a ngā umanga - Kua whiwhi katoa,Ōrau,77,2018
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ērā atu hinonga Māori,Te tū o ngā tono pūtea tūtanga a ngā umanga - Kua whiwhi katoa,Ōrau,63,2022
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ērā atu hinonga Māori,Te tū o ngā tono pūtea tūtanga a ngā umanga - Kua whiwhi i tētahi wāhi,Ōrau,10,2018
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ērā atu hinonga Māori,Te tū o ngā tono pūtea tūtanga a ngā umanga - Kua whiwhi i tētahi wāhi,Ōrau,11,2022
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ērā atu hinonga Māori,Te tū o ngā tono pūtea tūtanga a ngā umanga - Kore rawa i whiwhi,Ōrau,7,2018
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ērā atu hinonga Māori,Te tū o ngā tono pūtea tūtanga a ngā umanga - Kore rawa i whiwhi,Ōrau,11,2022
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ērā atu hinonga Māori,Te tū o ngā tono pūtea nama a ngā umanga - E arotakea ana,Ōrau,2,2018
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ērā atu hinonga Māori,Te tū o ngā tono pūtea nama a ngā umanga - E arotakea ana,Ōrau,11,2022
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ērā atu hinonga Māori,Te tū o ngā tono pūtea nama a ngā umanga - Kua whiwhi katoa,Ōrau,82,2018
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ērā atu hinonga Māori,Te tū o ngā tono pūtea nama a ngā umanga - Kua whiwhi katoa,Ōrau,79,2022
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ērā atu hinonga Māori,Te tū o ngā tono pūtea nama a ngā umanga - Kua whiwhi i tētahi wāhi,Ōrau,8,2018
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ērā atu hinonga Māori,Te tū o ngā tono pūtea nama a ngā umanga - Kua whiwhi i tētahi wāhi,Ōrau,7,2022
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ērā atu hinonga Māori,Te tū o ngā tono pūtea nama a ngā umanga - Kore rawa i whiwhi,Ōrau,8,2018
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ērā atu hinonga Māori,Te tū o ngā tono pūtea nama a ngā umanga - Kore rawa i whiwhi,Ōrau,4,2022
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā umanga katoa o Aotearoa,Te tū o ngā tono pūtea tūtanga a ngā umanga - E arotakea ana,Ōrau,10,2018
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā umanga katoa o Aotearoa,Te tū o ngā tono pūtea tūtanga a ngā umanga - E arotakea ana,Ōrau,10,2022
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā umanga katoa o Aotearoa,Te tū o ngā tono pūtea tūtanga a ngā umanga - Kua whiwhi katoa,Ōrau,69,2018
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā umanga katoa o Aotearoa,Te tū o ngā tono pūtea tūtanga a ngā umanga - Kua whiwhi katoa,Ōrau,62,2022
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā umanga katoa o Aotearoa,Te tū o ngā tono pūtea tūtanga a ngā umanga - Kua whiwhi i tētahi wāhi,Ōrau,17,2018
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā umanga katoa o Aotearoa,Te tū o ngā tono pūtea tūtanga a ngā umanga - Kua whiwhi i tētahi wāhi,Ōrau,12,2022
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā umanga katoa o Aotearoa,Te tū o ngā tono pūtea tūtanga a ngā umanga - Kore rawa i whiwhi,Ōrau,5,2018
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā umanga katoa o Aotearoa,Te tū o ngā tono pūtea tūtanga a ngā umanga - Kore rawa i whiwhi,Ōrau,10,2022
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā umanga katoa o Aotearoa,Te tū o ngā tono pūtea nama a ngā umanga - E arotakea ana,Ōrau,3,2018
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā umanga katoa o Aotearoa,Te tū o ngā tono pūtea nama a ngā umanga - E arotakea ana,Ōrau,7,2022
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā umanga katoa o Aotearoa,Te tū o ngā tono pūtea nama a ngā umanga - Kua whiwhi katoa,Ōrau,85,2018
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā umanga katoa o Aotearoa,Te tū o ngā tono pūtea nama a ngā umanga - Kua whiwhi katoa,Ōrau,81,2022
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā umanga katoa o Aotearoa,Te tū o ngā tono pūtea nama a ngā umanga - Kua whiwhi i tētahi wāhi,Ōrau,6,2018
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā umanga katoa o Aotearoa,Te tū o ngā tono pūtea nama a ngā umanga - Kua whiwhi i tētahi wāhi,Ōrau,7,2022
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā umanga katoa o Aotearoa,Te tū o ngā tono pūtea nama a ngā umanga - Kore rawa i whiwhi,Ōrau,2,2018
Ripanga 29,Te tū o ngā tono pūtea a ngā umanga,Mā te momo umanga,Ngā umanga katoa o Aotearoa,Te tū o ngā tono pūtea nama a ngā umanga - Kore rawa i whiwhi,Ōrau,4,2022
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ngā uepū Māori,Tarepa pēke,Ōrau,27,2018
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ngā uepū Māori,Tarepa pēke,Ōrau,31,2022
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ngā uepū Māori,"Moni taurewa, iti iho te wā i te 1 tau",Ōrau,22,2018
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ngā uepū Māori,"Moni taurewa, iti iho te wā i te 1 tau",Ōrau,13,2022
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ngā uepū Māori,"Moni taurewa, neke atu te wā i te 1 tau",Ōrau,41,2018
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ngā uepū Māori,"Moni taurewa, neke atu te wā i te 1 tau",Ōrau,36,2022
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ngā uepū Māori,Moni taurewa mōkete,Ōrau,10,2018
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ngā uepū Māori,Moni taurewa mōkete,Ōrau,11,2022
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ngā uepū Māori,"Kaituku hokohoko, kaituku rawa rānei",Ōrau,71,2018
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ngā uepū Māori,"Kaituku hokohoko, kaituku rawa rānei",Ōrau,63,2022
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ngā uepū Māori,"Rīhi moni punga / moni pūrawa, kirimana rīhi hei hoko anō hoki",Ōrau,29,2018
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ngā uepū Māori,"Rīhi moni punga / moni pūrawa, kirimana rīhi hei hoko anō hoki",Ōrau,20,2022
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ngā uepū Māori,Kāri tāwere,Ōrau,61,2018
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ngā uepū Māori,Kāri tāwere,Ōrau,31,2022
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ngā uepū Māori,Te pūkete kaipupuru pānga o nāianei,Ōrau,22,2018
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ngā uepū Māori,Te pūkete kaipupuru pānga o nāianei,Ōrau,17,2022
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ngā uepū Māori,Ētahi atu,Ōrau,73,2018
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ngā uepū Māori,Ētahi atu,Ōrau,75,2022
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ērā atu hinonga Māori,Tarepa pēke,Ōrau,53,2018
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ērā atu hinonga Māori,Tarepa pēke,Ōrau,44,2022
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ērā atu hinonga Māori,"Moni taurewa, iti iho te wā i te 1 tau",Ōrau,28,2018
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ērā atu hinonga Māori,"Moni taurewa, iti iho te wā i te 1 tau",Ōrau,24,2022
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ērā atu hinonga Māori,"Moni taurewa, neke atu te wā i te 1 tau",Ōrau,53,2018
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ērā atu hinonga Māori,"Moni taurewa, neke atu te wā i te 1 tau",Ōrau,52,2022
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ērā atu hinonga Māori,Moni taurewa mōkete,Ōrau,23,2018
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ērā atu hinonga Māori,Moni taurewa mōkete,Ōrau,19,2022
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ērā atu hinonga Māori,"Kaituku hokohoko, kaituku rawa rānei",Ōrau,65,2018
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ērā atu hinonga Māori,"Kaituku hokohoko, kaituku rawa rānei",Ōrau,54,2022
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ērā atu hinonga Māori,"Rīhi moni punga / moni pūrawa, kirimana rīhi hei hoko anō hoki",Ōrau,37,2018
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ērā atu hinonga Māori,"Rīhi moni punga / moni pūrawa, kirimana rīhi hei hoko anō hoki",Ōrau,34,2022
Ripanga 30,Ngā nama ora tonu mā te momo,Mā te momo umanga,Ērā atu hinonga Māori,Kāri tāwere,Ōrau,55,2018
